,sample_rate,species_id,waveform
1175,48000.0,5.0,"[-0.00094604 -0.00946045 -0.01086426 ... -0.02328491 -0.02633667
 -0.02911377]"
1176,48000.0,7.0,"[-0.00350952 -0.00357056 -0.00128174 ...  0.00164795 -0.0083313
  0.00100708]"
1177,48000.0,11.0,"[ 0.00564575 -0.00076294 -0.00384521 ... -0.03570557 -0.03518677
 -0.04434204]"
1178,48000.0,8.0,"[ 3.05175781e-05 -2.68554688e-03 -2.68554688e-03 ...  1.63879395e-02
  1.47705078e-02  1.37939453e-02]"
1179,48000.0,16.0,"[-0.04486084  0.03601074  0.00756836 ...  0.02099609 -0.01446533
  0.00546265]"
1180,48000.0,10.0,"[-0.00369263 -0.00372314  0.00436401 ...  0.00949097  0.00442505
 -0.00579834]"
1181,48000.0,0.0,"[-0.01251221 -0.01849365 -0.02243042 ...  0.01327515  0.01287842
  0.00979614]"
1182,48000.0,7.0,"[-0.00506592 -0.00466919 -0.00460815 ...  0.00610352  0.00570679
  0.00848389]"
1183,48000.0,14.0,[0.0166626  0.01483154 0.02044678 ... 0.04101562 0.04055786 0.05267334]
1184,48000.0,9.0,"[-0.00033569  0.00189209 -0.0012207  ...  0.00161743 -0.00186157
  0.00164795]"
1185,48000.0,10.0,"[ 0.00805664  0.00775146  0.00524902 ...  0.00253296  0.00860596
 -0.00170898]"
1186,48000.0,23.0,"[ 0.00057983 -0.00085449  0.00024414 ...  0.00756836  0.0039978
  0.00283813]"
1187,48000.0,23.0,"[-0.00109863  0.00033569  0.00039673 ... -0.00015259 -0.00033569
 -0.00106812]"
1188,48000.0,9.0,"[-0.00228882  0.0022583   0.00448608 ... -0.00109863 -0.00320435
  0.00372314]"
1189,48000.0,5.0,"[-0.0065918  -0.00256348 -0.00024414 ...  0.00375366  0.0015564
 -0.00241089]"
1190,48000.0,16.0,"[ 0.00982666  0.00973511 -0.0380249  ...  0.02514648 -0.01043701
 -0.0223999 ]"
1191,48000.0,15.0,"[ 0.00027466  0.00613403  0.00283813 ... -0.01608276 -0.00219727
 -0.00759888]"
1192,48000.0,15.0,"[ 0.00396729  0.00436401 -0.00463867 ... -0.00415039  0.00012207
 -0.00595093]"
1193,48000.0,22.0,"[-0.00436401 -0.00274658  0.00723267 ...  0.00445557  0.00820923
  0.00100708]"
1194,48000.0,8.0,"[-0.00775146 -0.02139282 -0.01675415 ... -0.01867676 -0.01593018
  0.0005188 ]"
1195,48000.0,23.0,"[ 0.00857544  0.01675415  0.01467896 ... -0.00109863  0.00518799
 -0.00622559]"
1196,48000.0,21.0,"[ 0.00613403  0.00518799  0.00408936 ... -0.01586914 -0.009552
 -0.00253296]"
1197,48000.0,14.0,"[-0.13546753 -0.17022705 -0.19628906 ... -0.03155518 -0.00646973
  0.01367188]"
1198,48000.0,23.0,"[ 0.00570679  0.00442505  0.00784302 ... -0.00805664  0.00094604
  0.00064087]"
1199,48000.0,21.0,"[ 0.07223511  0.09637451  0.05905151 ... -0.01782227 -0.02716064
 -0.02722168]"
1200,48000.0,11.0,"[ 0.00808716 -0.00619507 -0.0065918  ... -0.00241089  0.00247192
 -0.00180054]"
1201,48000.0,23.0,"[ 0.00259399  0.00201416  0.00460815 ... -0.01382446 -0.01211548
 -0.01296997]"
1202,48000.0,0.0,"[-0.00509644 -0.00741577 -0.01324463 ... -0.01165771 -0.01089478
  0.00094604]"
1203,48000.0,0.0,"[ 0.00747681 -0.00686646 -0.01791382 ...  0.00375366  0.01721191
  0.03323364]"
1204,48000.0,21.0,"[ 0.03475952  0.02362061 -0.00112915 ... -0.0239563  -0.02868652
 -0.03060913]"
1205,48000.0,2.0,"[-0.00808716 -0.00283813 -0.00540161 ... -0.00097656 -0.00427246
 -0.00140381]"
1206,48000.0,6.0,"[-0.0090332  -0.00592041 -0.01296997 ... -0.00546265  0.
  0.00054932]"
1207,48000.0,8.0,"[ 0.00234985  0.00241089  0.00247192 ...  0.02047729 -0.02560425
 -0.06176758]"
1208,48000.0,5.0,"[-0.00112915 -0.00024414  0.00384521 ... -0.00823975 -0.00778198
 -0.01046753]"
1209,48000.0,12.0,"[ 0.00747681 -0.00674438 -0.0229187  ... -0.00204468 -0.0166626
 -0.02929688]"
1210,48000.0,20.0,"[-0.0017395   0.00042725 -0.0022583  ...  0.00189209  0.00283813
  0.00201416]"
1211,48000.0,13.0,"[ 0.01535034  0.03237915  0.02734375 ... -0.00393677 -0.00265503
 -0.00180054]"
1212,48000.0,4.0,"[-0.03717041 -0.02493286 -0.00827026 ... -0.01364136 -0.03289795
 -0.04504395]"
1213,48000.0,0.0,[0.01901245 0.0151062  0.00924683 ... 0.0229187  0.02532959 0.02612305]
1214,48000.0,5.0,"[-0.01467896 -0.00976562 -0.0128479  ... -0.00460815 -0.00628662
 -0.00030518]"
1215,48000.0,18.0,"[ 0.00527954  0.00183105  0.00234985 ...  0.00408936 -0.00241089
 -0.00427246]"
