,recording_id,waveform
745,5d4b5c988,"[ 0.00802612  0.00466919  0.00967407 ...  0.00256348 -0.00012207
  0.00308228]"
746,5d52a6929,"[-0.00198364  0.00170898 -0.00125122 ...  0.01605225  0.0269165
  0.02069092]"
747,5d6a40fcc,[0.01434326 0.01583862 0.01541138 ... 0.00158691 0.00018311 0.00079346]
748,5d98e0758,"[-0.0144043  -0.01351929 -0.00689697 ...  0.00531006  0.00143433
  0.00592041]"
749,5daa4a8b4,"[ 0.00000000e+00 -2.16674805e-03 -3.96728516e-04 ... -5.40161133e-03
 -4.88281250e-03 -6.10351562e-05]"
750,5ddb0927d,"[ 0.0050354  -0.00909424 -0.00878906 ... -0.00387573 -0.00708008
 -0.0055542 ]"
751,5e5664c3f,"[-0.05004883 -0.0609436  -0.07009888 ... -0.10003662 -0.08596802
 -0.06097412]"
752,5e8e9b3a3,"[ 0.00262451  0.0017395  -0.00164795 ...  0.00848389  0.0045166
  0.0038147 ]"
753,5eb00e3c2,"[ 0.00161743 -0.0010376  -0.00796509 ... -0.02523804  0.01800537
 -0.03677368]"
754,5eb25675a,"[-0.00592041  0.00033569  0.00317383 ...  0.00280762  0.00100708
  0.00067139]"
755,5eb7e8b11,"[-0.00802612  0.0015564  -0.0010376  ... -0.03869629 -0.02944946
 -0.01446533]"
756,5ebd6a00d,"[ 0.00326538  0.00842285 -0.00091553 ... -0.00244141 -0.00820923
 -0.00741577]"
757,5ed8d7651,"[-0.00491333 -0.02349854 -0.01315308 ...  0.00164795 -0.00653076
 -0.01040649]"
758,5ee247ff6,"[-0.0178833  -0.01727295 -0.00616455 ...  0.02017212  0.01843262
  0.01025391]"
759,5f19208ae,"[-0.00915527 -0.01580811 -0.00515747 ...  0.00796509 -0.00033569
  0.00457764]"
760,5f1d5b579,"[-3.05175781e-05  5.95092773e-03  5.49316406e-03 ... -1.80053711e-03
 -7.32421875e-04 -1.83105469e-04]"
761,5f364e40c,"[ 0.02075195  0.00769043 -0.01486206 ...  0.03024292  0.04351807
  0.00039673]"
762,5f3d9eda3,"[ 0.01498413  0.00527954  0.01049805 ... -0.01098633 -0.0045166
 -0.00195312]"
763,5f3f335d5,"[-0.00143433  0.00094604 -0.00183105 ... -0.0085144  -0.00894165
 -0.00793457]"
764,5f5309c5c,"[ 0.00152588  0.00021362  0.00140381 ...  0.0027771  -0.00292969
  0.00018311]"
765,5f551b741,[0.00787354 0.00762939 0.00787354 ... 0.09179688 0.08563232 0.07546997]
766,5f7a724e9,"[-0.0071106  -0.01425171 -0.0218811  ...  0.02087402  0.06253052
  0.09509277]"
767,5f848d7f5,"[ 0.00680542  0.00918579  0.00033569 ... -0.00476074  0.00497437
  0.00860596]"
768,5fb610b12,"[ 0.00424194  0.00332642  0.00466919 ... -0.01983643 -0.00616455
  0.00073242]"
769,5ffcddfc2,"[-0.00112915 -0.00698853 -0.00616455 ... -0.00302124 -0.00180054
 -0.00332642]"
770,60045eef4,[0.04980469 0.04702759 0.040802   ... 0.03741455 0.02835083 0.0177002 ]
771,6024f8ac7,[0.00631714 0.01425171 0.01260376 ... 0.00473022 0.01617432 0.0213623 ]
772,602a45829,"[ 0.00164795  0.00354004 -0.00488281 ...  0.00564575  0.0038147
 -0.00149536]"
773,604e4a9bf,"[ 0.01565552  0.02731323  0.03842163 ... -0.01226807 -0.01226807
 -0.01623535]"
774,605dfb3e7,"[ 0.00756836  0.00247192  0.00708008 ... -0.00036621 -0.00106812
 -0.0007019 ]"
775,6061f98c4,"[ 3.35693359e-03  3.87573242e-03  5.70678711e-03 ... -3.05175781e-05
  2.28881836e-03 -3.41796875e-03]"
776,6075551cf,"[ 0.00195312  0.00366211  0.00473022 ... -0.00393677 -0.00100708
 -0.00064087]"
777,60be2b292,[0.00439453 0.00350952 0.00582886 ... 0.00534058 0.00622559 0.00585938]
778,60ce9ef41,"[-0.00534058 -0.01345825 -0.00335693 ...  0.00830078  0.01034546
  0.00628662]"
779,611ff585c,"[ 0.00018311  0.00479126  0.00418091 ... -0.0005188  -0.00408936
  0.00039673]"
780,612786f16,"[-0.00314331  0.00341797 -0.00244141 ... -0.00064087 -0.00695801
 -0.00274658]"
781,61381bc45,"[ 0.04602051  0.02996826  0.02835083 ... -0.0526123  -0.04507446
 -0.04421997]"
782,617e547fc,"[ 0.00204468 -0.00109863  0.00253296 ...  0.00714111  0.0043335
  0.00567627]"
783,619709d2e,"[ 0.01791382  0.00585938 -0.00033569 ...  0.00415039  0.00167847
 -0.00146484]"
784,6201fcc32,"[ 0.00497437  0.00787354  0.00662231 ...  0.00250244 -0.0012207
  0.00180054]"
785,623288b5f,"[-0.00311279  0.00332642  0.00097656 ... -0.00180054  0.00689697
 -0.00042725]"
786,625dacb5b,"[-0.00942993 -0.01052856 -0.01333618 ...  0.00595093  0.00213623
 -0.00112915]"
787,626ded621,"[-0.04516602 -0.02883911  0.00064087 ... -0.04275513 -0.03778076
 -0.03018188]"
788,62a5bac1f,"[-0.0062561  -0.00430298 -0.00665283 ...  0.00442505  0.00152588
  0.00186157]"
789,62b969829,"[ 0.00866699  0.01586914  0.01522827 ...  0.00201416  0.00576782
 -0.00036621]"
790,62cdaff63,[0.01037598 0.03295898 0.06451416 ... 0.14273071 0.15640259 0.12600708]
791,6315bf8c1,"[-3.66210938e-03 -3.50952148e-03  9.15527344e-05 ...  3.26538086e-03
 -1.06811523e-03 -7.62939453e-04]"
792,6339b0fe8,"[ 0.00061035 -0.00485229  0.0007019  ...  0.00286865  0.00048828
  0.00061035]"
793,63488bef2,"[ 0.04855347  0.05441284  0.05712891 ...  0.00430298 -0.00674438
 -0.01470947]"
794,6369e4329,[0.0116272  0.01000977 0.01669312 ... 0.01260376 0.01779175 0.02001953]
795,63740a39a,"[-0.00732422 -0.00964355 -0.03018188 ... -0.01025391 -0.00036621
  0.006073  ]"
796,63a72d4df,[0.01672363 0.00390625 0.0027771  ... 0.06777954 0.10394287 0.12539673]
797,640a12ba5,"[ 0.02896118 -0.04550171 -0.00292969 ... -0.00631714  0.04571533
 -0.01876831]"
798,6458135e9,[0.00079346 0.00662231 0.00247192 ... 0.00268555 0.00750732 0.01071167]
799,645d26f1a,"[-0.01046753 -0.009552   -0.00454712 ... -0.05239868 -0.05395508
 -0.04931641]"
800,646096f6d,"[-0.0020752  -0.00100708  0.00448608 ...  0.00177002  0.00350952
 -0.00082397]"
801,647395d2e,"[-0.01248169  0.00924683  0.02139282 ... -0.01104736  0.01528931
  0.05413818]"
802,64a384ae9,"[-0.0072937   0.0005188  -0.00311279 ... -0.00201416 -0.00106812
  0.00341797]"
803,64e48fa13,"[ 0.00167847 -0.00280762 -0.00222778 ... -0.00491333 -0.00799561
  0.00408936]"
804,64e4ee35e,"[-0.01098633 -0.00790405 -0.01159668 ... -0.06072998  0.00784302
  0.0562439 ]"
805,64f72bfd9,"[-0.00485229 -0.00149536 -0.00100708 ...  0.00299072  0.00180054
  0.00344849]"
806,64f95f4a4,"[ 0.04888916  0.07919312  0.06158447 ... -0.02267456 -0.01016235
  0.0039978 ]"
807,6525d9e01,"[ 0.01141357  0.00622559  0.00759888 ...  0.00357056 -0.00036621
  0.00128174]"
808,653ee449b,"[ 0.00341797  0.00033569  0.00061035 ... -0.02154541  0.02270508
 -0.00909424]"
809,65686369a,"[ 0.0151062   0.01043701  0.01055908 ...  0.0045166  -0.00259399
  0.00384521]"
810,6571d33c3,"[ 0.00234985  0.01745605  0.00918579 ... -0.00228882 -0.00341797
  0.00320435]"
811,65cff7f09,"[-0.00344849 -0.00027466  0.00012207 ...  0.00485229  0.00643921
 -0.00109863]"
812,65da0693a,"[-7.69042969e-03  3.69262695e-03 -2.19726562e-03 ... -1.77001953e-03
  3.05175781e-05 -1.77001953e-03]"
813,660cfa188,"[-0.00268555 -0.0043335  -0.00540161 ... -0.0138855  -0.01751709
 -0.02044678]"
814,6612d3ab9,"[ 5.73730469e-03  3.05175781e-05  5.37109375e-03 ... -4.48608398e-03
 -3.29589844e-03 -6.43920898e-03]"
815,661acb581,"[ 2.10571289e-03  4.88281250e-03  6.01196289e-03 ...  2.13623047e-03
 -2.13623047e-04  6.10351562e-05]"
816,664440cc1,[0.04251099 0.03356934 0.0291748  ... 0.13278198 0.09390259 0.06039429]
817,6644a4394,"[-0.00476074 -0.00253296 -0.00335693 ... -0.00231934 -0.00231934
 -0.00033569]"
818,6647de1de,"[-0.01696777 -0.01211548 -0.0194397  ...  0.00097656  0.0050354
 -0.00744629]"
819,66499fc74,"[-0.0814209   0.06170654 -0.00979614 ... -0.05807495 -0.03860474
  0.00445557]"
820,666318477,"[ 0.00189209  0.0027771  -0.00201416 ...  0.01293945  0.01443481
  0.01037598]"
821,666fa787d,"[-0.003479   -0.00216675 -0.00476074 ...  0.00939941  0.01083374
  0.00524902]"
822,66800b5e8,"[-0.00326538  0.00857544 -0.00390625 ... -0.00280762  0.01660156
 -0.01394653]"
823,669ca1384,"[-0.00546265  0.00314331  0.00073242 ... -0.00888062 -0.0177002
 -0.01171875]"
824,66b551e1c,"[ 3.08227539e-03  7.32421875e-04  1.13830566e-02 ... -3.63159180e-03
 -6.10351562e-05  6.31713867e-03]"
825,66c0b7a87,"[ 0.00296021 -0.00302124  0.00039673 ... -0.00421143 -0.00292969
  0.00317383]"
826,66d843421,[0.00253296 0.01654053 0.01922607 ... 0.00439453 0.02008057 0.0244751 ]
827,66f148c5d,"[ 0.00088501  0.00128174  0.00204468 ... -0.00216675 -0.00311279
 -0.00195312]"
828,670fa8fe4,"[ 0.0581665   0.01654053  0.03384399 ... -0.00427246 -0.00119019
 -0.00427246]"
829,6716d7b0a,"[ 0.00579834  0.00320435 -0.00292969 ...  0.00427246  0.00332642
  0.00610352]"
830,672c6cb7e,"[-0.00283813 -0.00411987 -0.00064087 ...  0.00592041  0.00408936
  0.003479  ]"
831,6754afd3e,"[ 0.0291748   0.02151489  0.00750732 ... -0.01882935 -0.01879883
 -0.01657104]"
832,677375eab,"[ 0.00411987 -0.00405884  0.00064087 ... -0.00369263 -0.00143433
 -0.00192261]"
833,6774f4a94,"[-0.06695557 -0.07339478 -0.08135986 ...  0.01062012  0.01428223
  0.02487183]"
834,677674f7e,"[8.17871094e-03 2.13623047e-03 6.40869141e-04 ... 2.31933594e-03
 9.15527344e-05 4.54711914e-03]"
835,677d702ed,[0.0071106  0.00378418 0.00491333 ... 0.01647949 0.02099609 0.02566528]
836,677eadf1d,"[-0.00302124 -0.11108398  0.00119019 ... -0.13131714 -0.1444397
 -0.10842896]"
837,67b4e6106,"[ 0.00262451  0.0022583  -0.00015259 ...  0.01141357  0.0090332
  0.00842285]"
838,67e281c93,"[-0.00268555  0.00674438 -0.00595093 ... -0.00076294  0.00274658
 -0.01046753]"
839,67e743e50,"[-0.00350952  0.00128174  0.00299072 ... -0.00112915 -0.00094604
 -0.00622559]"
840,67f65024c,"[-0.02713013 -0.02044678 -0.01620483 ... -0.00854492 -0.0144043
 -0.01455688]"
841,68271ac06,"[ 0.01165771  0.00671387 -0.00799561 ...  0.00473022  0.00323486
  0.01132202]"
842,683b2d33a,"[-0.0328064  -0.03762817  0.01675415 ...  0.01205444 -0.01065063
 -0.02658081]"
843,6842ad5f5,"[-0.02038574 -0.0100708   0.00558472 ... -0.0227356  -0.02029419
 -0.0138855 ]"
844,68516c163,"[1.49536133e-03 9.15527344e-05 8.85009766e-04 ... 1.95312500e-03
 2.13623047e-03 2.13623047e-04]"
845,6874c0d4d,"[ 0.00259399  0.00469971 -0.00228882 ...  0.00170898 -0.0038147
  0.00164795]"
846,6883ca9da,[0.00143433 0.01617432 0.02023315 ... 0.00979614 0.00814819 0.00332642]
847,6883e6410,"[-0.00762939 -0.00491333 -0.00836182 ...  0.01080322  0.00234985
  0.00909424]"
848,688e9f624,"[-0.08187866 -0.05160522 -0.01068115 ...  0.03137207  0.02111816
  0.00769043]"
849,68a9682da,"[ 0.00842285  0.00701904  0.01138306 ...  0.00018311 -0.00961304
 -0.00869751]"
850,68f29b7ff,"[-0.00305176  0.00357056  0.0012207  ... -0.00204468 -0.00216675
  0.00085449]"
851,68f5b5475,"[ 0.00875854 -0.00506592  0.00421143 ...  0.01608276  0.00460815
 -0.01046753]"
852,69052d450,"[-0.00317383 -0.00302124 -0.00701904 ... -0.00680542 -0.00643921
 -0.00894165]"
853,699180f02,"[-0.00784302 -0.00842285 -0.00671387 ...  0.00244141  0.00872803
  0.00952148]"
854,699a84cc6,"[-0.00131226  0.00256348  0.00271606 ... -0.00808716 -0.00405884
  0.00109863]"
855,699beb630,"[-0.00344849 -0.00161743 -0.00897217 ... -0.02392578 -0.00076294
  0.01654053]"
856,69af71b93,[0.02755737 0.03314209 0.02703857 ... 0.69830322 0.71780396 0.73660278]
857,69df70ed4,"[-0.00494385  0.00131226  0.00140381 ... -0.16845703 -0.09381104
  0.0222168 ]"
858,69e703021,[0.00552368 0.00158691 0.00558472 ... 0.00238037 0.00418091 0.00067139]
859,6a22383e8,"[ 0.00585938  0.00875854  0.00616455 ...  0.00112915 -0.00042725
  0.00497437]"
860,6a2f51a91,"[-0.01696777 -0.02032471 -0.01550293 ...  0.0135498   0.00918579
  0.009552  ]"
861,6a398f741,"[-0.04162598 -0.02108765 -0.00674438 ...  0.00436401 -0.00042725
  0.00338745]"
862,6a422bf2a,"[ 0.00454712 -0.00012207 -0.00521851 ...  0.01593018  0.00167847
  0.00683594]"
863,6a64ed14a,"[-0.00131226 -0.00360107 -0.00088501 ...  0.00509644 -0.00439453
 -0.00778198]"
864,6a69edc38,"[ 0.00680542 -0.0039978  -0.00186157 ...  0.00326538  0.00726318
  0.00213623]"
865,6ab2c0f60,"[ 0.00302124  0.01187134  0.00515747 ... -0.00238037 -0.00253296
 -0.00109863]"
866,6ae8f5382,"[ 6.10351562e-05 -1.22375488e-02 -7.38525391e-03 ...  4.27246094e-03
  4.54711914e-03 -1.05590820e-02]"
867,6af5b3562,"[-0.00384521 -0.00912476  0.00164795 ...  0.00762939  0.01196289
  0.01000977]"
868,6aff5cf53,"[-0.0065918  -0.00512695  0.00592041 ...  0.03088379  0.02850342
  0.01501465]"
869,6b1d82872,"[-0.01956177 -0.01333618 -0.00097656 ... -0.0050354  -0.00415039
 -0.01791382]"
870,6b2e36461,"[ 0.01208496  0.0045166  -0.00244141 ... -0.00372314  0.00109863
 -0.00112915]"
871,6b5a3bd5d,"[ 0.0229187   0.01077271  0.02328491 ...  0.00231934  0.00912476
 -0.00308228]"
872,6b5d3d437,"[-0.04135132 -0.05691528 -0.06863403 ... -0.02700806 -0.04086304
 -0.04852295]"
873,6b6f122ef,[0.00674438 0.00485229 0.00476074 ... 0.00061035 0.00259399 0.00222778]
874,6ba56d580,"[ 0.00146484  0.01010132 -0.00534058 ...  0.00228882  0.00378418
  0.00119019]"
875,6bae6bb3f,"[ 0.00314331  0.00378418  0.0071106  ...  0.00061035  0.00817871
 -0.0017395 ]"
876,6be4c02d4,"[ 0.00991821  0.00619507  0.00488281 ... -0.00021362 -0.0022583
  0.0012207 ]"
877,6becbad51,"[ 0.00067139  0.00540161  0.00357056 ... -0.00363159  0.00088501
  0.00064087]"
878,6c0c838b2,[0.11022949 0.11013794 0.13519287 ... 0.06408691 0.05380249 0.05096436]
879,6c113beb2,"[-0.0032959   0.00796509  0.00588989 ... -0.00024414 -0.00259399
 -0.00036621]"
880,6c39a091e,"[-0.00067139 -0.00357056 -0.0027771  ...  0.01196289 -0.00195312
 -0.00033569]"
881,6c7eabc0f,"[-0.00909424  0.00485229  0.0128479  ... -0.01220703 -0.02325439
 -0.02783203]"
882,6c860fd6c,"[ 0.01251221  0.01293945  0.00570679 ... -0.00552368 -0.00793457
 -0.01196289]"
883,6c9a8a0d2,"[ 0.00045776  0.00021362 -0.00234985 ... -0.00082397 -0.00491333
 -0.00665283]"
884,6cacd1ead,"[-0.00479126 -0.00488281 -0.00576782 ... -0.00473022 -0.00195312
  0.00186157]"
885,6cb435384,"[-0.00061035  0.00448608  0.00073242 ...  0.00640869 -0.00933838
 -0.00463867]"
886,6cd0c5f0a,[0.00613403 0.0057373  0.00564575 ... 0.01498413 0.00924683 0.0100708 ]
887,6d182bbc9,"[ 0.00634766  0.00582886  0.00949097 ... -0.00543213 -0.00967407
 -0.00540161]"
888,6d57eea35,"[ 0.01611328  0.00738525  0.01919556 ... -0.04394531 -0.04629517
 -0.04705811]"
889,6d6752935,"[ 0.01257324 -0.00570679  0.01147461 ...  0.01983643  0.00134277
 -0.00067139]"
890,6d67cb361,"[-3.96728516e-03  3.26538086e-03 -1.55639648e-03 ...  1.37329102e-03
  9.15527344e-05  8.85009766e-04]"
891,6d932f64a,"[ 0.01031494  0.00430298  0.0010376  ... -0.00509644 -0.00772095
 -0.0078125 ]"
892,6da21a6db,"[-0.00357056 -0.00747681  0.00747681 ... -0.00894165  0.02182007
 -0.01193237]"
893,6dad5ba07,"[-0.01049805  0.00326538 -0.00393677 ...  0.01159668  0.0088501
  0.00363159]"
894,6db174e0c,"[ 0.01705933 -0.00024414 -0.01318359 ... -0.04660034 -0.04388428
 -0.04174805]"
895,6db23a946,[0.05612183 0.06213379 0.05303955 ... 0.05307007 0.06851196 0.0786438 ]
896,6de189e9d,"[ 0.01196289  0.00354004 -0.00405884 ...  0.02005005  0.0173645
  0.01397705]"
897,6e1646f0b,[0.0012207  0.00695801 0.00921631 ... 0.00531006 0.00134277 0.00305176]
898,6e851ea36,"[-0.00747681 -0.00527954  0.00869751 ... -0.0071106  -0.00439453
  0.00527954]"
899,6e859b763,"[-0.00076294  0.00601196  0.01974487 ...  0.01107788  0.01455688
  0.01513672]"
900,6e8a6cdfe,"[-0.00393677 -0.00012207  0.00262451 ... -0.00341797 -0.00170898
 -0.00283813]"
901,6e8b08ce8,"[ 0.00802612  0.00695801  0.00448608 ...  0.00097656 -0.00219727
 -0.00039673]"
902,6ecc35443,"[-3.05175781e-05  7.56835938e-03 -5.06591797e-03 ... -1.92260742e-03
  1.09863281e-03 -8.23974609e-04]"
903,6eda19391,"[-0.01089478 -0.01895142 -0.01586914 ... -0.02093506 -0.03009033
 -0.03457642]"
904,6ef4eb565,"[-0.00646973  0.00814819  0.01864624 ...  0.01882935  0.01071167
 -0.00488281]"
905,6f8d040b9,"[-0.00497437  0.00137329  0.00897217 ... -0.00140381  0.00115967
 -0.00231934]"
906,6f96804da,"[-0.00863647 -0.01229858 -0.01098633 ... -0.00839233 -0.00100708
  0.00201416]"
907,6f976878c,"[-0.00592041 -0.00875854 -0.00946045 ... -0.00048828  0.00244141
  0.00747681]"
908,6fa69ce64,"[ 0.00543213  0.00576782  0.01074219 ... -0.19641113 -0.19424438
 -0.17306519]"
909,6fcaf6dbc,"[-0.0262146  -0.00408936  0.02224731 ... -0.00762939 -0.00845337
 -0.00439453]"
910,6fe7a5f5e,"[-0.00216675 -0.00177002 -0.00045776 ...  0.00601196  0.00500488
  0.00576782]"
911,700df7012,"[-0.00134277  0.00317383 -0.00088501 ... -0.00283813  0.00079346
 -0.00131226]"
912,70384f847,"[ 0.00961304  0.0027771  -0.00402832 ...  0.00592041  0.01049805
  0.01080322]"
913,705b77383,"[-0.00302124 -0.00360107  0.00283813 ...  0.00039673  0.02325439
  0.02954102]"
914,70653d037,[0.00198364 0.0038147  0.00378418 ... 0.00341797 0.00283813 0.00112915]
915,708b4b240,"[ 0.00192261  0.00128174  0.00350952 ... -0.00137329 -0.0012207
 -0.00238037]"
916,708c774b9,"[ 0.00024414 -0.00204468 -0.00073242 ... -0.00149536  0.0100708
  0.00939941]"
917,708f81747,"[-0.01754761 -0.01251221 -0.02560425 ... -0.01431274  0.00231934
  0.01101685]"
918,70ceac163,"[-0.00350952 -0.00238037 -0.00570679 ...  0.00592041  0.00756836
  0.00454712]"
919,71102761d,"[ 0.00650024  0.00524902  0.00564575 ... -0.00424194 -0.01138306
 -0.0050354 ]"
920,714512eb2,"[-0.0329895  -0.00686646 -0.02047729 ...  0.00857544 -0.00906372
  0.01156616]"
921,714ecd7cd,"[ 0.02383423 -0.01333618 -0.00140381 ...  0.00701904  0.00665283
  0.0144043 ]"
922,7164a292c,"[-0.00485229  0.00588989  0.00836182 ... -0.0045166  -0.0112915
 -0.00378418]"
923,717853206,"[ 0.01144409 -0.00405884 -0.00488281 ...  0.00662231 -0.00143433
 -0.00262451]"
924,718f2c55a,"[ 0.00460815  0.00085449  0.00326538 ... -0.00561523 -0.00415039
 -0.00360107]"
925,71b8a2875,"[ 0.01315308  0.01794434  0.02505493 ... -0.02401733 -0.00653076
  0.02191162]"
926,71f95b9e0,"[ 0.0133667   0.01504517  0.01266479 ... -0.00497437  0.00015259
  0.00054932]"
927,7229f26c3,"[ 0.00985718  0.00997925  0.0022583  ... -0.00012207 -0.00628662
 -0.00366211]"
928,7260e1bcb,"[ 0.02975464 -0.05212402 -0.11575317 ...  0.01370239  0.02185059
  0.00964355]"
929,72cff3541,"[-0.00402832 -0.00717163  0.00247192 ...  0.00033569  0.0032959
 -0.00143433]"
930,72d7c1ddf,"[ 0.00231934  0.00231934 -0.00210571 ... -0.01248169 -0.01089478
 -0.01199341]"
931,72e8bc7cb,"[-0.00869751 -0.01062012 -0.00967407 ...  0.01351929 -0.00131226
  0.00656128]"
932,73022e436,"[-0.00921631 -0.00112915 -0.00256348 ... -0.00424194 -0.0111084
 -0.00949097]"
933,731f955fd,"[ 0.0017395  -0.00119019  0.00259399 ...  0.00177002  0.00314331
  0.00048828]"
934,7322733f3,"[-0.00106812  0.00158691 -0.00036621 ... -0.00631714 -0.00338745
 -0.00036621]"
935,73afe835f,"[-0.00161743  0.00292969  0.00521851 ... -0.00061035  0.00067139
  0.00067139]"
936,73c569158,"[ 0.00305176  0.00778198  0.02352905 ...  0.00161743  0.00469971
 -0.00369263]"
937,73d6e4645,"[ 0.0017395   0.00143433 -0.00125122 ...  0.00601196  0.00326538
  0.00326538]"
938,7434dedf6,"[ 0.00137329  0.00039673 -0.00564575 ...  0.00259399 -0.00299072
 -0.00128174]"
939,7443d5207,"[-0.00042725 -0.00473022 -0.00421143 ...  0.00921631  0.00183105
  0.0015564 ]"
940,745513573,"[-0.00057983  0.00079346  0.00454712 ... -0.00561523 -0.00149536
  0.00152588]"
941,7483a2e79,"[ 0.02923584  0.01663208 -0.0090332  ...  0.04278564  0.04437256
  0.04553223]"
942,75094bb01,"[-0.00393677  0.00875854  0.0017395  ... -0.00128174  0.00131226
 -0.00021362]"
943,750bb6448,"[ 0.00036621 -0.0039978   0.00042725 ... -0.00741577 -0.00546265
  0.00189209]"
944,75362fb89,"[ 0.00402832  0.01312256  0.0067749  ...  0.00085449 -0.00317383
 -0.00241089]"
945,7586f270f,"[-0.00491333 -0.06878662 -0.0612793  ... -0.01351929  0.00811768
  0.00531006]"
946,763ef52a9,"[ 0.0453186   0.03988647  0.02081299 ...  0.00708008 -0.00378418
 -0.00540161]"
947,767a7d7a9,"[-0.01904297 -0.00482178 -0.00875854 ...  0.09631348  0.10443115
  0.09234619]"
948,767e3787c,"[ 0.01602173  0.03082275  0.03884888 ... -0.09786987 -0.03878784
  0.0133667 ]"
949,76b3bef7a,"[ 0.00057983  0.00064087 -0.00265503 ...  0.00299072  0.00466919
  0.00650024]"
950,76bc9615b,"[-0.01861572 -0.01568604 -0.02288818 ... -0.02423096 -0.02722168
 -0.02355957]"
951,76cddc646,"[-0.00238037  0.00033569 -0.00537109 ... -0.00161743  0.00015259
  0.00274658]"
952,772929215,"[ 0.00067139  0.00186157 -0.00079346 ... -0.00128174 -0.00280762
 -0.00204468]"
953,773710e15,"[-0.04251099  0.00769043  0.04632568 ...  0.02664185  0.02459717
  0.02267456]"
954,776742a1c,"[-0.04553223 -0.03091431 -0.00616455 ...  0.0050354   0.00717163
  0.00888062]"
955,779b88e51,"[-0.15133667 -0.0894165  -0.01974487 ...  0.11096191  0.10214233
  0.08782959]"
956,779ea14af,"[ 0.00491333  0.00357056  0.01116943 ... -0.00738525 -0.00854492
 -0.01052856]"
957,77c98152a,"[-0.00402832  0.00595093  0.00170898 ... -0.00610352 -0.00393677
  0.00653076]"
958,780aa1912,"[ 0.00289917 -0.00067139  0.00369263 ... -0.00262451 -0.00283813
 -0.00036621]"
959,781b3953a,"[-0.00756836 -0.00204468  0.01132202 ... -0.01461792 -0.02905273
 -0.03512573]"
960,78362ba61,"[ 0.01022339  0.01089478  0.00411987 ... -0.00756836 -0.01330566
 -0.02651978]"
961,787281b82,"[ 0.01242065  0.00152588 -0.00509644 ... -0.00646973 -0.01974487
 -0.02493286]"
962,78f862e89,"[-0.06268311 -0.07479858 -0.08648682 ... -0.13427734 -0.12432861
 -0.10021973]"
963,79214cee2,"[-0.00299072 -0.00308228 -0.00326538 ...  0.00247192  0.00408936
  0.00018311]"
964,795db1686,"[-0.03390503 -0.03652954 -0.01119995 ...  0.01223755  0.00183105
 -0.00234985]"
965,796c26ad1,"[ 0.0027771  -0.01849365  0.00494385 ... -0.00140381  0.00320435
  0.01550293]"
966,79a7f2f43,[0.04046631 0.04629517 0.04544067 ... 0.06314087 0.05297852 0.04098511]
967,7a0158cca,"[ 0.0112915   0.00149536 -0.00119019 ... -0.00085449 -0.00335693
 -0.00622559]"
968,7a0dda1d3,"[ 0.00759888 -0.0017395   0.         ...  0.00393677  0.00488281
  0.00393677]"
969,7a1fd7aab,[0.01623535 0.05453491 0.10046387 ... 0.05450439 0.05447388 0.07342529]
970,7a38b6e03,"[-0.01074219 -0.01330566 -0.009552   ...  0.00305176  0.00265503
 -0.00378418]"
971,7a7cd4c19,"[-0.00097656 -0.00866699 -0.00653076 ...  0.00390625  0.00033569
  0.00695801]"
972,7a7fb42e4,"[-0.00756836 -0.00595093 -0.00894165 ...  0.00964355  0.00128174
  0.0017395 ]"
